"legal_entity_id","division_id","division_name","division_type","division_phone","division_email","residence_area","residence_gromada_name","residence_gromada_koatuu","residence_region","residence_settlement_type","residence_settlement","residence_settlement_koatuu","residence_addresses","location","lat","lng"
"a162702b-df06-4e9b-9b6f-a85f318f99f1","2f34101d-da01-495e-b0eb-b470b1b670ee","Амбулаторія загальної практики - сімейної медицини м. Миргород № 7","Амбулаторія","+380535559121","myrgorod7@ukr.net","ПОЛТАВСЬКА","МИРГОРОДСЬКА","5310900000",NULL,"місто","МИРГОРОД","5310900000","ПОЛТАВСЬКА область, місто МИРГОРОД, вулиця 9 Травня, 4-А","010100000022DFA5D425D14040AC8BDB6800FD4840","49.976575","33.633967"
"74472a7c-994b-49ca-9bf4-47292b0dc6a8","2f2db503-29da-4116-badd-1950073051bc","АЗПСМ м.Київ №26","Амбулаторія","+380509297905","cpmsp_volnov@ukr.net","М.КИЇВ","КИЇВ","8000000000",NULL,"місто","КИЇВ","8000000000","М.КИЇВ, місто КИЇВ, бульвар Ігоря Шамо, 19","0101000000B4E4F1B4FC983E40713D0AD7A3384940","50.4425","30.597606"
"c8c5b365-3749-4266-8dd8-a4e31c59871c","2f252578-c841-4195-9520-c1651bc7c22a","Відокремлений структурний підрозділ № 5 Медичного центру ТОВ ""МЕДЦЕНТР СВ. ПАРАСКЕВИ""","Місце провадження діяльності","+380322954000","medcenter.st@paraskeva.eu","ЛЬВІВСЬКА","ЛЬВІВСЬКА","4610100000",NULL,"місто","ЛЬВІВ","4610100000","ЛЬВІВСЬКА область, місто ЛЬВІВ, вулиця Шевченка, 19/23","0101000000560DC2DCEE013840B75F3E5931EC4840","49.845256","24.007551"
"297c59e5-9447-411e-ac76-99957da20f2e","2f219671-801c-4fe6-88db-1b3a08cfbd45","ФО-П Сафонов ДО-3","Філія (інший відокремлений підрозділ)","+380660670037","pppdnipro3@ukr.net","ДНІПРОПЕТРОВСЬКА","ДНІПРОВСЬКА","1210100000",NULL,"місто","ДНІПРО","1210100000","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, бульвар Слави, 8","01010000001051966B1B8841400B74379902354840","48.4141418","35.0633368"
"5706cb12-f70c-475a-8eec-e263615f5c84","2f1e3d94-89f7-44d6-912d-b5495fc64c95","Амбулаторія загальної практики сімейної медицини м. Кам'янка-Бузька, вулиця Шевченка, 6","Амбулаторія","+380325423044, +380325423044","k42021164@gmail.com","ЛЬВІВСЬКА","КАМ’ЯНКА-БУЗЬКА","4622110100","ЛЬВІВСЬКИЙ","місто","КАМ'ЯНКА-БУЗЬКА","4622110100","ЛЬВІВСЬКА область, ЛЬВІВСЬКИЙ район, місто КАМ'ЯНКА-БУЗЬКА, вулиця Шевченка, 6","01010000004A76114B6F5838408EECA584BB0C4940","50.0994726","24.3454482"
"745e847e-65c5-462c-bdb5-29067cf61044","2f0a0f33-678d-4a88-8187-1922dd64e38f","Амбулаторія загальної практики - сімейної медицини №4","Амбулаторія","+380442498167","natali4ambulatoria@gmail.com","М.КИЇВ","КИЇВ","8000000000",NULL,"місто","КИЇВ","8000000000","М.КИЇВ, місто КИЇВ, проспект Валерія Лобановського, 2","0101000000E82E89B322763E4027D9EA724A364940","50.424147","30.461467"
"ebd66fea-2b75-4170-9412-820387ba84b0","2f09401e-63c9-4e04-976f-79dd2f40fc3b","Уманська станція екстреної (швидкої) медичної допомоги КНП ""Обласний центр екстреної медичної допомоги та медицини катастроф Черкаської обласної ради""","Місце провадження діяльності","+380474434885","emd.uman103@gmail.com","ЧЕРКАСЬКА","УМАНСЬКА","7110800000",NULL,"місто","УМАНЬ","7110800000","ЧЕРКАСЬКА область, місто УМАНЬ, вулиця Велика Фонтанна, 45","01010000008C67D0D03F393E40696FF085C9604840","48.75615","30.22363"
"e2b67cd7-be3d-485f-9228-fd3487197dc0","2ef43b35-1a49-4bed-92dc-c2c04c1cdc88","Відокремлене відділення №101.6","Місце провадження діяльності","+380800330075","csd@csd.com.ua","М.КИЇВ","КИЇВ","8000000000",NULL,"місто","КИЇВ","8000000000","М.КИЇВ, місто КИЇВ, вулиця Амвросія Бучми, 1","01010000005A0F5F268A9A3E4088BA0F406A374940","50.43293","30.6036705"
"78646087-22af-4c55-b37d-18156cfd2849","2eee395f-8d31-45c6-883d-f2c7a3dedc33","ФОП Дементій Наталія Ростиславівна","Амбулаторія","+380954088088","nataliadementii8088@gmail.com","ЗАПОРІЗЬКА","ЗАПОРІЗЬКА","2310100000",NULL,"місто","ЗАПОРІЖЖЯ","2310100000","ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Романтична, 11","0101000000C6F99B50889C41402098A3C7EFE54740","47.79638","35.22291"
"af29bc4a-f7d2-46d7-81bf-4314f5eec118","2eec2bf5-a847-48c9-92af-357c8d12fa48","Богунія","Філія (інший відокремлений підрозділ)","+380980463303, +380412463303","info@asklepiy.com","ЖИТОМИРСЬКА","ЖИТОМИРСЬКА","1810100000","Житомирський","місто","ЖИТОМИР","1810100000","ЖИТОМИРСЬКА область, Житомирський район, місто Житомир, проспект Миру, 21","0101000000D200DE0209A23C40240B98C0AD234940","50.27874","28.63295"
"2b5925bd-fd55-4020-a271-4661857627ae","2eb3c503-6caa-4c8b-a9a4-2b13dbe1d2f3","ДУ УКРДЕРЖНДІМСПІМОЗ України","Місце провадження діяльності","+380987022490, +380563715927","undimspi@i.ua","ДНІПРОПЕТРОВСЬКА","ДНІПРОВСЬКА","1210100000",NULL,"місто","ДНІПРО","1210100000","ДНІПРОПЕТРОВСЬКА область, місто Дніпро, провулок Феодосія Макаревського, 1-А","01010000007A53910A638941406BBB09BE693A4840","48.456352","35.073335"
"9896e4f1-f165-4b26-961e-a0291d981fe5","3012e5a6-8de4-4be5-9d32-f23607571629","КП ""НІКОПОЛЬСЬКА МІСЬКА ЛІКАРНЯ №4"" НІКОПОЛЬСЬКОЇ МІСЬКОЇ РАДИ"", пр-т Трубників, буд.56/2","Місце провадження діяльності","+380991972600","nikopol.gb4@gmail.com","ДНІПРОПЕТРОВСЬКА","НІКОПОЛЬСЬКА","1211600000","НІКОПОЛЬСЬКИЙ","місто","НІКОПОЛЬ","1211600000","ДНІПРОПЕТРОВСЬКА область, НІКОПОЛЬСЬКИЙ район, місто НІКОПОЛЬ, проспект Трубників, 56/2","0101000000E030D120052B4140072461DF4ECA4740","47.580532","34.336094"
"13bea6e1-489e-4157-9784-47c438367cd0","3010d464-c00c-4669-acef-a0b60be997e2","КНП ММР ""ЦПМСД№3"" СА№1","Амбулаторія","+380632447338","niko1amb@ukr.net","МИКОЛАЇВСЬКА","МИКОЛАЇВСЬКА","4810100000","МИКОЛАЇВСЬКА","місто","МИКОЛАЇВ","4810100000","МИКОЛАЇВСЬКА область, МИКОЛАЇВСЬКА район, місто МИКОЛАЇВ, вулиця Погранична, 22","010100000024D1CB2896FB3F40D061BEBC007B4740","46.96096","31.98276"
"e230add2-dbab-45f8-95f2-17d439558d4b","2fecc07b-d727-41fa-954c-b1ad31ea615b","КНП ""Покровська клінічна ЛІЛ""","Місце провадження діяльності","+380503582714","crb-krasn@ukr.net","ДОНЕЦЬКА","ПОКРОВСЬКА","1413200000",NULL,"місто","ПОКРОВСЬК","1413200000","ДОНЕЦЬКА область, місто Покровськ,  РУДНЄВА, 73","0101000000A5A0DB4B1A974240BCB376DB85224840","48.26971","37.18049"
"965bea6c-995a-4679-9943-24037512c344","2fdc2dc1-97e8-41ee-90e1-a38c75170dd6","Місце надання послуг 5 (вул. Генерала Чупринки 43)","Місце провадження діяльності","+380322370696","tmo2_uoz_lviv@ukr.net","ЛЬВІВСЬКА","ЛЬВІВСЬКА","4610100000",NULL,"місто","ЛЬВІВ","4610100000","ЛЬВІВСЬКА область, місто ЛЬВІВ, вулиця Генерала Чупринки, 43","0101000000FB3A70CE880238404390831266EA4840","49.83124","24.0099"
"f33001b3-086a-4a5c-9dea-bbf6433d9095","2fd59ec5-e5e6-473c-b956-6e19029d0cba","ФОП Каліта Дар'я Костянтинівна","Амбулаторія","+380688800309","dashakarachoban9@gmail.com","ДНІПРОПЕТРОВСЬКА","КРИВОРІЗЬКА","1211000000",NULL,"місто","КРИВИЙ РІГ","1211000000","ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, проспект Центральний, 4","0101000000234A7B832FAC4040CE1951DA1BF44740","47.9071","33.3452"
"6b3b359f-d54f-4283-978e-fbefa47ed8bd","2fbd70dc-78c2-4d87-9784-55c87d19fcae","КНП ЛОР ""Луганська обласна дитяча клінічна лікарня"" (м.Лубни)","Місце провадження діяльності","+380666952225","lodcl.admin@ukr.net","ПОЛТАВСЬКА","ЛУБЕНСЬКА","5310700000",NULL,"місто","ЛУБНИ","5310700000","ПОЛТАВСЬКА область, місто ЛУБНИ, проспект Володимирський, 147","0101000000910DA48B4D7D40406133C005D9024940","50.022248","32.978929"
"8401289d-9fc8-4ab9-b284-dfa9018fbe94","2fb271a2-f98f-443f-ac9c-40ed4e9c877c","Амбулаторія загальної практики-сімейної медицини № 1 ЦПМСД","Амбулаторія","+380997973250","polik10@ukr.net","ХАРКІВСЬКА","ХАРКІВСЬКА","6310100000",NULL,"місто","ХАРКІВ","6310100000","ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Нескорених, 2/48","01010000000E2E1D739E294240DDFB654172034940","50.0269243","36.325148"
"89cb62e5-6be5-4289-8492-c06b2d471be1","2f9fb96e-c7d6-40c8-9358-62043da0d1d5","АЗПСМ №1 КНП""ЦПМСД""Сухополов'янської СР","Амбулаторія","+380509880164","cpmsd_shp@ukr.net","ЧЕРНІГІВСЬКА","ПРИЛУЦЬКА","7410700000",NULL,"місто","ПРИЛУКИ","7410700000","ЧЕРНІГІВСЬКА область, місто ПРИЛУКИ, вулиця Земська, 7","01010000009B8F6B43C5304040A33B889D294C4940","50.59502","32.38102"
"7b38f10b-5de9-4dbf-ba98-34195950cf2b","2f9a1771-8764-4439-b4f8-32c38e6b0189","Комунальне некомерційне підприємство ""Запорізька обласна клінічна лікарня"" ЗОР","Місце провадження діяльності","+380617698181","cancelariya.zokl@ukr.net","ЗАПОРІЗЬКА","ЗАПОРІЗЬКА","2310100000",NULL,"місто","ЗАПОРІЖЖЯ","2310100000","ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, шосе Оріхівське, 10","01010000002D08E57D1C9F41400454388254E44740","47.783829","35.243057"
"9a9b44ca-c4df-41df-a776-ea5cd7c0745f","2f91f4d8-0d44-42b5-8e16-1ce01dde34e3","Амбулаторія загальної практики-сімейної медицини № 8","Амбулаторія","+380674613058","dndz.poliklinika3@gmail.com","ДНІПРОПЕТРОВСЬКА","КАМ’ЯНСЬКА","1210400000",NULL,"місто","КАМ'ЯНСЬКЕ","1210400000","ДНІПРОПЕТРОВСЬКА область, місто КАМ'ЯНСЬКЕ, вулиця Освітня, 12","0101000000287E8CB96B49414007F0164850444840","48.5337","34.5736"
"2bd16d3b-1748-44dc-a033-fa50de4bc8b6","2f8f8c9b-9940-4334-9cd4-c59aa4822d73","Амбулаторія ЗПСМ № 2 м. Кривий Ріг (КНП ""ЦПМСД № 7"" Криворізької МР)","Місце провадження діяльності","+380676280727","kr.cpmsd7amb1@gmail.com","ДНІПРОПЕТРОВСЬКА","КРИВОРІЗЬКА","1211000000",NULL,"місто","КРИВИЙ РІГ","1211000000","ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Прохідна, 44А","010100000096218E75719B4040FE43FAEDEBD84740","47.6947","33.2144"
"819a432b-8e15-425a-8116-a927ddea52c4","2f8ea1f4-645f-44ca-9f05-f74f2895cd60","Олена Іванівна Туницька","Амбулаторія","+380976319015","helthykids@gmail.com","ТЕРНОПІЛЬСЬКА","КРЕМЕНЕЦЬКА","6110700000",NULL,"місто","КРЕМЕНЕЦЬ","6110700000","ТЕРНОПІЛЬСЬКА область, місто КРЕМЕНЕЦЬ, вулиця Захисників України, 58А","010100000065C405A051B23940B9C5FCDCD00E4940","50.115749","25.696558"
"1c9b1131-409d-488b-81e1-156c546883df","2f869181-de6a-4ef6-8efd-c0747ab011b6","МНП ПМД ""Геліос"" Ламана","Філія (інший відокремлений підрозділ)","+380950000150","helioscentr@gmail.com","ДНІПРОПЕТРОВСЬКА","ДНІПРОВСЬКА","1210100000",NULL,"місто","ДНІПРО","1210100000","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Ламана, 17","0101000000F33B4D66BC3B4840A60EF27A30874140","48.466687","35.056167"
"380f01e1-69e0-4037-9bd9-c79634930043","2f7aed01-719b-4003-bb93-5d0e04a0ce4c","Амбулаторія загальної практики сімейної медицини №1","Амбулаторія","+380996875039","1ambulatoria@gmail.com","ДНІПРОПЕТРОВСЬКА","ДНІПРОВСЬКА","1210100000",NULL,"місто","ДНІПРО","1210100000","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, проспект Олександра Поля, 59","0101000000419AB1683A83414058569A94823A4840","48.45711","35.02522"
"4f7e862c-9b41-435a-8382-d5ce8e5c167d","2f741d0b-787b-4755-a3db-7d88aa8608f0","Місце надання послуг №8","Місце провадження діяльності","+380684240237","12likarnia@gmail.com","ДНІПРОПЕТРОВСЬКА","ДНІПРОВСЬКА","1210100000",NULL,"місто","ДНІПРО","1210100000","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Електрична, 15","0101000000B7F0BC546C9041402368CC24EA334840","48.405583","35.128306"
"044afdfb-1746-4ad7-8a5f-54ef43f239b5","2f6a84c2-2da5-4465-ad1a-7a72a8a1a56b","Підстанція 7 Криворізької станції екстреної медичної допомоги","Місце провадження діяльності","+380673531861","kr.station7@ukr.net","ДНІПРОПЕТРОВСЬКА","КРИВОРІЗЬКА","1211000000",NULL,"місто","КРИВИЙ РІГ","1211000000","ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, мікрорайон Сонячний, 25 А","010100000032E6AE25E4F747409B1BD31396B44040","47.93665","33.41083"
"d8da75f2-1a16-4d1f-9e5a-db54b07314e7","30b15ca9-898d-4742-bb2f-7d96f8584442","Бережанська станція, Монастириська підстанція","Місце провадження діяльності","+380352246163","tsmd@ukr.net","ТЕРНОПІЛЬСЬКА","МОНАСТИРИСЬКА","6124210100","ЧОРТКІВСЬКИЙ","місто","МОНАСТИРИСЬКА","6124210100","ТЕРНОПІЛЬСЬКА область, ЧОРТКІВСЬКИЙ район, місто МОНАСТИРИСЬКА, вулиця Т. Шевченка, 62","0101000000B8D6CD7B522A3940123FB5B05D8B4840","49.0887967","25.1653211"
"cf6aaf05-d8b8-471a-9993-51909da72eea","30a5e3b9-63d4-41ff-afcd-6638d1f1e103","1-ше поліклінічне відділення","Місце провадження діяльності","+380322514687","6kmkl_uoz_lviv@ukr.net","ЛЬВІВСЬКА","ЛЬВІВСЬКА","4610100000",NULL,"місто","ЛЬВІВ","4610100000","ЛЬВІВСЬКА область, місто ЛЬВІВ, вулиця Медової Печери, 1","0101000000CA52EBFD461738408D7E349C32E94840","49.821857","24.090927"
"7504be1a-944c-4e2b-9ee3-74b95deaa56b","309fadfd-2586-4b28-a1e3-dd636ef9c8e2","Амбулаторія ЗПСМ № 2, Філія 1 КНП ""ЦПМСД №1"" Оболонського району м. Києва","Амбулаторія","+380444117800","cpmsdpoluyan@gmail.com","М.КИЇВ","КИЇВ","8000000000",NULL,"місто","КИЇВ","8000000000","М.КИЇВ, місто КИЇВ, вулиця Північна, 4а","01010000003562669FC7803E404E0D349F73434940","50.526966","30.503046"
